runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
212882.satoko.iwasaki,Satoko IWASAKI,,,Japon,JP,,40-44,F
1392.paul.allaire,Paul ALLAIRE,,,France,FR,,60-64,H
155398.romuald.aubry,Romuald AUBRY,,,France,FR,,50-54,H
6753.philippe.jerphagnon,Philippe JERPHAGNON,,,France,FR,,50-54,H
205394.sebastien.dorigo,Sebastien DORIGO,,,France,FR,,20-34,H
,Anonymous,,,Corée du Sud,KR,,45-49,H
231546.joanna.turner,Joanna TURNER,,,Royaume-Uni,GB,,45-49,F
6477023.unknown.unknown,Unknown UNKNOWN,,,Irlande,IE,,80+,H
552769.michele.ali,Michele ALI,,,Italie,IT,,40-44,H
388889.sylvain.louret,Sylvain LOURET,,,France,FR,,40-44,H
715724.zhizhong.zhou,Zhizhong ZHOU,,,Chine,CN,,20-34,H
156587.cheryl.bihag,Cheryl BIHAG,,,Philippines,PH,,45-49,F
1659905.istvan.mancher,Istvan MANCHER,,,Hongrie,HU,,20-34,H
578723.saicheong.wu,Sai Cheong WU,,,"Hong Kong, Chine",HK,,40-44,H
778963.laisze.fung,Lai Sze FUNG,,,"Hong Kong, Chine",HK,,20-34,F
993497.bartosz.zugaj,Bartosz ZUGAJ,,,Pologne,PL,,20-34,H
310957.zhang.tao,Zhang TAO,,,Chine,CN,,55-59,H
678998.yingrui.chen,Yingrui CHEN,,,Chine,CN,,20-34,H
392350.andrew.stephenson,Andrew STEPHENSON,,,Royaume-Uni,GB,,50-54,H
1669249.hongjiang.zou,Hongjiang ZOU,,,Chine,CN,,35-39,H
204414.kwokkay.chan,Kwok Kay CHAN,,,"Hong Kong, Chine",HK,,60-64,H
868215.waiman.ngan,Wai Man NGAN,,,"Hong Kong, Chine",HK,,55-59,H
62011.mark.fietkau,Mark FIETKAU,,,Allemagne,DE,,50-54,H
395451.pol.omurchu,Pol O'MURCHU,,,Irlande,IE,,35-39,H
110789.freddy.wacker,Freddy WACKER,,,France,FR,,45-49,H
1677.sebastien.cousseau,Sébastien COUSSEAU,,,France,FR,,45-49,H
612084.waiyingnina.lau,Wai Ying Nina LAU,,,"Hong Kong, Chine",HK,,45-49,F
963279.matnarudin.ibrahim,Matnarudin IBRAHIM,,,Brunei,BN,,60-64,H
963313.noorshari.shahir,Noorshari SHAHIR,,,Brunei,BN,,45-49,H
1027413.tomoyuki.shimawaki,Tomoyuki SHIMAWAKI,,,Japon,JP,,40-44,H
445711.gianpaolo.sobrino,Gian Paolo SOBRINO,,,Italie,IT,,50-54,H
1308659.kenvui.yap,Ken Vui YAP,,,Malaisie,MY,,45-49,H
383992.marceloeduardo.rementeria,Marcelo-Eduardo REMENTERIA,,,Argentine,AR,,50-54,H
362565.eujin.tan,Eu Jin TAN,,,Malaisie,MY,,40-44,H
318680.stephen.dixon,Stephen DIXON,,,Royaume-Uni,GB,,65-69,H
565647.yun.miao,Yun MIAO,,,Chine,CN,,35-39,H
147143.philippe.lecornec,Philippe LE CORNEC,,,France,FR,,45-49,H
308618.annalisa.facchini,Annalisa FACCHINI,,,Italie,IT,,40-44,F
506352.david.rotge,David ROTGE,,,France,FR,,40-44,H
665062.hitoshi.takeshita,Hitoshi TAKESHITA,,,Japon,JP,,50-54,H
471876.cristina.galassi,Cristina GALASSI,,,Italie,IT,,50-54,F
710868.victorhugo.rodriguezgutierrez,Victor-Hugo RODRIGUEZ-GUTIERREZ,,,Mexique,MX,,50-54,H
75702.eduardoalberto.manqueo,Eduardo-Alberto MANQUEO,,,Argentine,AR,,55-59,H
368687.jake.moore,Jake MOORE,,,Etats-Unis,US,,50-54,H
327073.virgile.adenis,Virgile ADENIS,,,France,FR,,45-49,H
807294.piero.trucco,Piero TRUCCO,,,Italie,IT,,45-49,H
198637.karsten.reinhardt,Karsten REINHARDT,,,Allemagne,DE,,45-49,H
726183.guillaume.martin,Guillaume MARTIN,,,France,FR,,45-49,H
869906.guillermo.silveirarelanzon,Guillermo SILVEIRA-RELANZON,,,Espagne,ES,,20-34,H
660830.santiago.vacas,Santiago VACAS,,,Mexique,MX,,40-44,H
311933.andreas.walzberg,Andreas WALZBERG,,,Allemagne,DE,,55-59,H
179065.jean.colleuille,Jean COLLEUILLE,,,France,FR,,55-59,H
577838.sean.mason,Sean MASON,,,Irlande,IE,,45-49,H
773310.xiaoke.xu,Xiaoke XU,,,Chine,CN,,35-39,H
1329303.steven.sum,Steven SUM,,,"Hong Kong, Chine",HK,,60-64,H
521445.cesar.mattei,Cesar MATTEI,,,France,FR,,45-49,H
401111.kimchingcarson.lam,Kim Ching-Carson LAM,,,"Hong Kong, Chine",HK,,55-59,H
762927.andy.chan,Andy CHAN,,,"Hong Kong, Chine",HK,,45-49,H
387736.paolo.rondi,Paolo RONDI,,,Italie,IT,,55-59,H
27220.bertrand.houel,Bertrand HOUEL,,,France,FR,,55-59,H
724294.wanlong.zhou,Wanlong ZHOU,,,Chine,CN,,20-34,H
30270.piere.reymillet,Piere REY-MILLET,,,France,FR,,50-54,H
214846.cheekeong.tang,Chee-Keong TANG,,,Singapour,SG,,45-49,H
154973.alper.dalkilic,Alper DALKILIC,,,Turquie,TR,,40-44,H
190038.ludovic.flecher,Ludovic FLECHER,,,France,FR,,40-44,H
557064.cyril.delabroye,Cyril DELABROYE,,,France,FR,,40-44,H
73185.kiari.maina,Kiari MAINA,,,Niger,NE,,45-49,H
649060.noel.dominguezcanamaque,Noel DOMINGUEZ-CAÑAMAQUE,,,Espagne,ES,,35-39,H
32574.dany.montigny,Dany MONTIGNY,,,France,FR,,45-49,H
1050969.zhiyong.zhao,Zhiyong ZHAO,,,Chine,CN,,20-34,H
34697.luca.pelliconi,Luca PELLICONI,,,Italie,IT,,45-49,H
180572.didier.lefort,Didier LEFORT,,,France,FR,,55-59,H
172116.mirco.garulli,Mirco GARULLI,,,Italie,IT,,50-54,H
554490.diogo.miguel,Diogo MIGUEL,,,Portugal,PT,,50-54,H
